customer_id,event_date,amount,currency
c0316,2026-06-15,94.8,usd
c0346,2026-06-15,91.0,usd
c0371,2026-06-15,105.89,usd
c0326,2026-06-15,84.9,usd
c0303,2026-06-15,100.75,usd
c0295,2026-06-15,98.1,usd
c0320,2026-06-15,96.32,usd
c0292,2026-06-15,108.36,usd
c0364,2026-06-15,107.24,usd
c0356,2026-06-15,92.78,usd
c0330,2026-06-15,95.47,usd
c0289,2026-06-15,95.67,usd
c0306,2026-06-15,100.06,usd
c0274,2026-06-15,102.02,usd
c0375,2026-06-15,103.93,usd
c0319,2026-06-15,101.87,usd
c0374,2026-06-15,98.77,usd
c0347,2026-06-15,103.6,usd
c0381,2026-06-15,108.27,usd
c0368,2026-06-15,97.23,usd
c0302,2026-06-15,86.06,usd
c0340,2026-06-15,97.67,usd
c0278,2026-06-15,107.53,usd
c0369,2026-06-15,106.99,usd
c0286,2026-06-15,100.5,usd
c0337,2026-06-15,94.08,usd
c0331,2026-06-15,98.97,usd
c0284,2026-06-15,100.91,usd
c0282,2026-06-15,103.53,usd
c0372,2026-06-15,86.73,usd
c0353,2026-06-15,107.5,usd
c0365,2026-06-15,105.69,usd
c0327,2026-06-15,88.81,usd
c0281,2026-06-15,96.86,usd
c0285,2026-06-15,85.46,usd
c0276,2026-06-15,83.65,usd
c0317,2026-06-15,88.63,usd
c0301,2026-06-15,84.25,usd
c0279,2026-06-15,83.8,usd
c0283,2026-06-15,92.98,usd
c0332,2026-06-15,106.52,usd
c0290,2026-06-15,100.49,usd
c0366,2026-06-15,80.69,usd
c0321,2026-06-15,105.96,usd
c0370,2026-06-15,84.44,usd
c0308,2026-06-15,88.96,usd
c0288,2026-06-15,97.95,usd
c0304,2026-06-15,105.81,usd
c0383,2026-06-15,86.54,usd
c0339,2026-06-15,96.4,usd
c0328,2026-06-15,83.31,usd
c0348,2026-06-15,84.42,usd
c0294,2026-06-15,97.96,usd
c0324,2026-06-15,105.69,usd
c0334,2026-06-15,94.25,usd
c0380,2026-06-15,90.22,usd
c0277,2026-06-15,86.83,usd
c0333,2026-06-15,99.07,usd
c0298,2026-06-15,104.23,usd
c0377,2026-06-15,90.72,usd
c0342,2026-06-15,100.31,usd
c0338,2026-06-15,85.11,usd
c0367,2026-06-15,96.91,usd
c0309,2026-06-15,100.73,usd
c0358,2026-06-15,83.09,usd
c0305,2026-06-15,86.36,usd
c0354,2026-06-15,107.28,usd
c0336,2026-06-15,91.8,usd
c0350,2026-06-15,103.59,usd
c0291,2026-06-15,82.85,usd
c0313,2026-06-15,101.19,usd
c0344,2026-06-15,106.26,usd
c0296,2026-06-15,98.79,usd
c0352,2026-06-15,100.28,usd
c0382,2026-06-15,92.74,usd
c0318,2026-06-15,81.23,usd
c0373,2026-06-15,81.54,usd
c0300,2026-06-15,90.64,usd
c0275,2026-06-15,105.21,usd
c0280,2026-06-15,107.24,usd
c0335,2026-06-15,87.54,usd
c0363,2026-06-15,105.02,usd
c0345,2026-06-15,92.12,usd
c0372,2026-07-15,87.74,usd
c0310,2026-07-15,92.17,usd
c0274,2026-07-15,103.21,usd
c0295,2026-07-15,99.25,usd
c0326,2026-07-15,85.89,usd
c0287,2026-07-15,88.47,usd
c0298,2026-07-15,105.44,usd
c0321,2026-07-15,107.2,usd
c0362,2026-07-15,97.16,usd
c0357,2026-07-15,83.8,usd
c0293,2026-07-15,89.56,usd
c0382,2026-07-15,93.82,usd
c0324,2026-07-15,106.92,usd
c0359,2026-07-15,105.26,usd
c0311,2026-07-15,97.4,usd
c0280,2026-07-15,108.49,usd
c0370,2026-07-15,85.42,usd
c0317,2026-07-15,89.67,usd
c0292,2026-07-15,109.62,usd
c0285,2026-07-15,86.45,usd
c0352,2026-07-15,101.45,usd
c0366,2026-07-15,81.64,usd
c0381,2026-07-15,109.54,usd
c0375,2026-07-15,105.15,usd
c0365,2026-07-15,106.92,usd
c0312,2026-07-15,89.65,usd
c0336,2026-07-15,92.87,usd
c0330,2026-07-15,96.58,usd
c0290,2026-07-15,101.66,usd
c0296,2026-07-15,99.94,usd
c0349,2026-07-15,103.84,usd
c0307,2026-07-15,89.02,usd
c0308,2026-07-15,90.0,usd
c0331,2026-07-15,100.13,usd
c0304,2026-07-15,107.05,usd
c0279,2026-07-15,84.78,usd
c0332,2026-07-15,107.77,usd
c0373,2026-07-15,82.49,usd
c0281,2026-07-15,97.99,usd
c0320,2026-07-15,97.45,usd
c0364,2026-07-15,108.49,usd
c0283,2026-07-15,94.06,usd
c0338,2026-07-15,86.1,usd
c0368,2026-07-15,98.37,usd
c0341,2026-07-15,107.24,usd
c0354,2026-07-15,108.54,usd
c0346,2026-07-15,92.06,usd
c0305,2026-07-15,87.37,usd
c0376,2026-07-15,86.44,usd
c0355,2026-07-15,91.76,usd
c0316,2026-07-15,95.91,usd
c0383,2026-07-15,87.55,usd
c0374,2026-07-15,99.93,usd
c0327,2026-07-15,89.85,usd
c0314,2026-07-15,96.27,usd
c0379,2026-07-15,102.97,usd
c0291,2026-07-15,83.82,usd
c0306,2026-07-15,101.23,usd
c0333,2026-07-15,100.23,usd
c0344,2026-07-15,107.5,usd
c0297,2026-07-15,97.2,usd
c0309,2026-07-15,101.91,usd
c0337,2026-07-15,95.18,usd
c0288,2026-07-15,99.09,usd
c0328,2026-07-15,84.29,usd
c0342,2026-07-15,101.49,usd
c0371,2026-07-15,107.13,usd
c0353,2026-07-15,108.76,usd
c0340,2026-07-15,98.81,usd
c0313,2026-07-15,102.37,usd
c0329,2026-07-15,100.03,usd
c0356,2026-07-15,93.86,usd
c0315,2026-07-15,96.55,usd
c0358,2026-07-15,84.06,usd
c0319,2026-07-15,103.06,usd
c0277,2026-07-15,87.84,usd
c0282,2026-07-15,104.74,usd
c0275,2026-07-15,106.44,usd
c0335,2026-07-15,88.56,usd
c0367,2026-07-15,98.04,usd
c0278,2026-07-15,108.79,usd
c0322,2026-07-15,101.5,usd
c0345,2026-07-15,93.2,usd
c0301,2026-07-15,85.24,usd
c0339,2026-07-15,97.53,usd
c0363,2026-07-15,106.25,usd
c0318,2026-07-15,82.18,usd
c0380,2026-07-15,91.27,usd
c0325,2026-07-15,90.82,usd
c0377,2026-07-15,91.78,usd
c0343,2026-07-15,90.87,usd
c0302,2026-07-15,87.06,usd
c0300,2026-07-15,91.7,usd
c0299,2026-07-15,94.55,usd
c0361,2026-07-15,100.12,usd
c0323,2026-07-15,82.17,usd
c0345,2026-08-15,94.27,usd
c0298,2026-08-15,106.66,usd
c0351,2026-08-15,89.44,usd
c0340,2026-08-15,99.95,usd
c0288,2026-08-15,100.24,usd
c0383,2026-08-15,88.56,usd
c0314,2026-08-15,97.39,usd
c0341,2026-08-15,108.48,usd
c0342,2026-08-15,102.66,usd
c0378,2026-08-15,105.18,usd
c0331,2026-08-15,101.29,usd
c0334,2026-08-15,96.45,usd
c0293,2026-08-15,90.59,usd
c0347,2026-08-15,106.02,usd
c0287,2026-08-15,89.49,usd
c0285,2026-08-15,87.45,usd
c0292,2026-08-15,110.89,usd
c0328,2026-08-15,85.26,usd
c0380,2026-08-15,92.33,usd
c0286,2026-08-15,102.85,usd
c0316,2026-08-15,97.02,usd
c0309,2026-08-15,103.09,usd
c0279,2026-08-15,85.76,usd
c0367,2026-08-15,99.17,usd
c0319,2026-08-15,104.26,usd
c0324,2026-08-15,108.16,usd
c0323,2026-08-15,83.12,usd
c0349,2026-08-15,105.04,usd
c0338,2026-08-15,87.1,usd
c0362,2026-08-15,98.28,usd
c0330,2026-08-15,97.7,usd
c0312,2026-08-15,90.69,usd
c0344,2026-08-15,108.74,usd
c0339,2026-08-15,98.66,usd
c0290,2026-08-15,102.83,usd
c0332,2026-08-15,109.01,usd
c0364,2026-08-15,109.74,usd
c0320,2026-08-15,98.58,usd
c0280,2026-08-15,109.74,usd
c0333,2026-08-15,101.39,usd
c0315,2026-08-15,97.66,usd
c0350,2026-08-15,106.01,usd
c0322,2026-08-15,102.68,usd
c0307,2026-08-15,90.04,usd
c0294,2026-08-15,100.25,usd
c0355,2026-08-15,92.82,usd
c0299,2026-08-15,95.64,usd
c0308,2026-08-15,91.03,usd
c0295,2026-08-15,100.4,usd
c0366,2026-08-15,82.58,usd
c0302,2026-08-15,88.07,usd
c0359,2026-08-15,106.47,usd
c0277,2026-08-15,88.86,usd
c0304,2026-08-15,108.29,usd
c0282,2026-08-15,105.95,usd
c0306,2026-08-15,102.4,usd
c0370,2026-08-15,86.41,usd
c0297,2026-08-15,98.32,usd
c0352,2026-08-15,102.62,usd
c0329,2026-08-15,101.19,usd
c0325,2026-08-15,91.87,usd
c0317,2026-08-15,90.7,usd
c0368,2026-08-15,99.5,usd
c0337,2026-08-15,96.28,usd
c0310,2026-08-15,93.24,usd
c0354,2026-08-15,109.79,usd
c0274,2026-08-15,104.4,usd
c0296,2026-08-15,101.1,usd
c0311,2026-08-15,98.53,usd
c0326,2026-08-15,86.88,usd
c0276,2026-08-15,85.6,usd
c0373,2026-08-15,83.44,usd
c0335,2026-08-15,89.59,usd
c0321,2026-08-15,108.44,usd
c0289,2026-08-15,97.91,usd
c0327,2026-08-15,90.89,usd
c0365,2026-08-15,108.16,usd
c0361,2026-08-15,101.28,usd
c0358,2026-08-15,85.03,usd
c0313,2026-08-15,103.56,usd
c0300,2026-08-15,92.76,usd
c0301,2026-08-15,86.22,usd
c0382,2026-08-15,94.9,usd
c0278,2026-08-15,110.04,usd
c0346,2026-08-15,93.13,usd
c0281,2026-08-15,99.12,usd
c0381,2026-08-15,110.8,usd
c0376,2026-08-15,87.44,usd
c0283,2026-08-15,95.15,usd
c0343,2026-08-15,91.92,usd
c0284,2026-08-15,103.27,usd
c0371,2026-08-15,108.37,usd
c0318,2026-08-15,83.12,usd
c0374,2026-08-15,101.08,usd
c0318,2026-09-15,84.07,usd
c0350,2026-09-15,107.22,usd
c0334,2026-09-15,97.55,usd
c0369,2026-09-15,110.74,usd
c0309,2026-09-15,104.26,usd
c0337,2026-09-15,97.38,usd
c0298,2026-09-15,107.88,usd
c0368,2026-09-15,100.64,usd
c0304,2026-09-15,109.52,usd
c0316,2026-09-15,98.12,usd
c0307,2026-09-15,91.07,usd
c0295,2026-09-15,101.54,usd
c0329,2026-09-15,102.34,usd
c0281,2026-09-15,100.25,usd
c0279,2026-09-15,86.73,usd
c0275,2026-09-15,108.9,usd
c0328,2026-09-15,86.23,usd
c0276,2026-09-15,86.58,usd
c0374,2026-09-15,102.24,usd
c0381,2026-09-15,112.07,usd
c0302,2026-09-15,89.07,usd
c0342,2026-09-15,103.83,usd
c0291,2026-09-15,85.75,usd
c0290,2026-09-15,104.01,usd
c0340,2026-09-15,101.1,usd
c0367,2026-09-15,100.3,usd
c0357,2026-09-15,85.73,usd
c0371,2026-09-15,109.61,usd
c0343,2026-09-15,92.97,usd
c0358,2026-09-15,86.0,usd
c0325,2026-09-15,92.92,usd
c0310,2026-09-15,94.3,usd
c0382,2026-09-15,95.99,usd
c0313,2026-09-15,104.74,usd
c0320,2026-09-15,99.7,usd
c0311,2026-09-15,99.65,usd
c0335,2026-09-15,90.61,usd
c0346,2026-09-15,94.19,usd
c0359,2026-09-15,107.69,usd
c0300,2026-09-15,93.81,usd
c0332,2026-09-15,110.26,usd
c0375,2026-09-15,107.57,usd
c0354,2026-09-15,111.05,usd
c0284,2026-09-15,104.45,usd
c0289,2026-09-15,99.03,usd
c0370,2026-09-15,87.4,usd
c0356,2026-09-15,96.03,usd
c0321,2026-09-15,109.68,usd
c0287,2026-09-15,90.51,usd
c0286,2026-09-15,104.02,usd
c0299,2026-09-15,96.73,usd
c0352,2026-09-15,103.8,usd
c0366,2026-09-15,83.52,usd
c0331,2026-09-15,102.44,usd
c0364,2026-09-15,111.0,usd
c0285,2026-09-15,88.45,usd
c0344,2026-09-15,109.99,usd
c0323,2026-09-15,84.07,usd
c0288,2026-09-15,101.38,usd
c0301,2026-09-15,87.21,usd
c0319,2026-09-15,105.45,usd
c0373,2026-09-15,84.4,usd
c0336,2026-09-15,95.02,usd
c0314,2026-09-15,98.5,usd
c0315,2026-09-15,98.78,usd
c0327,2026-09-15,91.92,usd
c0376,2026-09-15,88.44,usd
c0303,2026-09-15,104.28,usd
c0293,2026-09-15,91.63,usd
c0383,2026-09-15,89.57,usd
c0278,2026-09-15,111.3,usd
c0351,2026-09-15,90.46,usd
c0353,2026-09-15,111.27,usd
c0363,2026-09-15,108.7,usd
c0326,2026-09-15,87.87,usd
c0305,2026-09-15,89.39,usd
c0379,2026-09-15,105.35,usd
c0339,2026-09-15,99.78,usd
c0372,2026-09-15,89.77,usd
c0324,2026-09-15,109.39,usd
c0341,2026-09-15,109.72,usd
c0338,2026-09-15,88.09,usd
c0292,2026-09-15,112.15,usd
c0312,2026-09-15,91.72,usd
c0360,2026-09-15,100.41,usd
c0355,2026-09-15,93.88,usd
c0274,2026-09-15,105.6,usd
c0348,2026-09-15,87.38,usd
c0347,2026-09-15,107.23,usd
c0361,2026-09-15,102.44,usd
c0362,2026-09-15,99.41,usd
c0306,2026-09-15,103.57,usd
c0314,2026-10-15,99.61,usd
c0372,2026-10-15,90.78,usd
c0297,2026-10-15,100.57,usd
c0301,2026-10-15,88.19,usd
c0305,2026-10-15,90.4,usd
c0332,2026-10-15,111.5,usd
c0320,2026-10-15,100.83,usd
c0285,2026-10-15,89.45,usd
c0345,2026-10-15,96.42,usd
c0298,2026-10-15,109.1,usd
c0327,2026-10-15,92.96,usd
c0275,2026-10-15,110.13,usd
c0330,2026-10-15,99.93,usd
c0383,2026-10-15,90.58,usd
c0362,2026-10-15,100.53,usd
c0295,2026-10-15,102.69,usd
c0319,2026-10-15,106.64,usd
c0287,2026-10-15,91.53,usd
c0276,2026-10-15,87.56,usd
c0344,2026-10-15,111.23,usd
c0346,2026-10-15,95.25,usd
c0331,2026-10-15,103.6,usd
c0286,2026-10-15,105.2,usd
c0333,2026-10-15,103.71,usd
c0302,2026-10-15,90.08,usd
c0323,2026-10-15,85.02,usd
c0360,2026-10-15,101.55,usd
c0296,2026-10-15,103.41,usd
c0379,2026-10-15,106.54,usd
c0325,2026-10-15,93.97,usd
c0378,2026-10-15,107.58,usd
c0363,2026-10-15,109.93,usd
c0374,2026-10-15,103.39,usd
c0350,2026-10-15,108.43,usd
c0375,2026-10-15,108.79,usd
c0356,2026-10-15,97.11,usd
c0368,2026-10-15,101.77,usd
c0377,2026-10-15,94.96,usd
c0282,2026-10-15,108.37,usd
c0328,2026-10-15,87.21,usd
c0288,2026-10-15,102.52,usd
c0335,2026-10-15,91.63,usd
c0322,2026-10-15,105.02,usd
c0381,2026-10-15,113.33,usd
c0291,2026-10-15,86.72,usd
c0294,2026-10-15,102.53,usd
c0376,2026-10-15,89.43,usd
c0361,2026-10-15,103.59,usd
c0307,2026-10-15,92.1,usd
c0304,2026-10-15,110.76,usd
c0316,2026-10-15,99.23,usd
c0365,2026-10-15,110.63,usd
c0334,2026-10-15,98.65,usd
c0277,2026-10-15,90.89,usd
c0343,2026-10-15,94.02,usd
c0357,2026-10-15,86.7,usd
c0306,2026-10-15,104.74,usd
c0347,2026-10-15,108.44,usd
c0303,2026-10-15,105.46,usd
c0315,2026-10-15,99.89,usd
c0336,2026-10-15,96.09,usd
c0359,2026-10-15,108.9,usd
c0309,2026-10-15,105.44,usd
c0355,2026-10-15,94.94,usd
c0382,2026-10-15,97.07,usd
c0358,2026-10-15,86.98,usd
c0367,2026-10-15,101.43,usd
c0317,2026-10-15,92.77,usd
c0274,2026-10-15,106.79,usd
c0341,2026-10-15,110.96,usd
c0353,2026-10-15,112.52,usd
c0280,2026-10-15,112.25,usd
c0338,2026-10-15,89.09,usd
c0279,2026-10-15,87.71,usd
c0364,2026-10-15,112.25,usd
c0352,2026-10-15,104.97,usd
c0354,2026-10-15,112.3,usd
c0371,2026-10-15,110.84,usd
c0351,2026-10-15,91.48,usd
c0380,2026-10-15,94.44,usd
c0289,2026-10-15,100.15,usd
c0369,2026-10-15,111.99,usd
c0300,2026-10-15,94.87,usd
c0348,2026-10-15,88.36,usd
c0349,2026-10-15,107.44,usd
c0366,2026-10-15,84.47,usd
c0313,2026-10-15,105.92,usd
c0308,2026-10-15,93.11,usd
c0290,2026-10-15,105.18,usd
c0281,2026-10-15,101.38,usd
c0430,2026-05-15,110.01,usd
c0482,2026-05-15,89.27,usd
c0440,2026-05-15,111.33,usd
c0462,2026-05-15,105.84,usd
c0441,2026-05-15,88.15,usd
c0438,2026-05-15,112.98,usd
c0436,2026-05-15,94.5,usd
c0444,2026-05-15,115.03,usd
c0433,2026-05-15,100.35,usd
c0402,2026-05-15,86.9,usd
c0487,2026-05-15,89.19,usd
c0481,2026-05-15,116.74,usd
c0457,2026-05-15,99.24,usd
c0472,2026-05-15,90.71,usd
c0415,2026-05-15,114.93,usd
c0425,2026-05-15,109.88,usd
c0435,2026-05-15,110.76,usd
c0394,2026-05-15,92.41,usd
c0414,2026-05-15,93.27,usd
c0426,2026-05-15,88.54,usd
c0480,2026-05-15,99.82,usd
c0406,2026-05-15,102.84,usd
c0496,2026-05-15,109.57,usd
c0432,2026-05-15,110.63,usd
c0455,2026-05-15,115.82,usd
c0409,2026-05-15,108.41,usd
c0470,2026-05-15,110.26,usd
c0439,2026-05-15,93.89,usd
c0497,2026-05-15,96.55,usd
c0489,2026-05-15,114.74,usd
c0400,2026-05-15,111.92,usd
c0420,2026-05-15,98.92,usd
c0392,2026-05-15,105.81,usd
c0490,2026-05-15,115.16,usd
c0486,2026-05-15,100.98,usd
c0434,2026-05-15,100.83,usd
c0473,2026-05-15,95.2,usd
c0461,2026-05-15,94.69,usd
c0492,2026-05-15,103.67,usd
c0447,2026-05-15,103.39,usd
c0478,2026-05-15,102.29,usd
c0384,2026-05-15,100.28,usd
c0477,2026-05-15,92.06,usd
c0450,2026-05-15,110.92,usd
c0407,2026-05-15,114.8,usd
c0445,2026-05-15,109.25,usd
c0491,2026-05-15,89.45,usd
c0413,2026-05-15,102.36,usd
c0405,2026-05-15,106.04,usd
c0495,2026-05-15,116.39,usd
c0494,2026-05-15,96.7,usd
c0448,2026-05-15,107.13,usd
c0460,2026-05-15,94.21,usd
c0471,2026-05-15,112.11,usd
c0398,2026-05-15,115.55,usd
c0476,2026-05-15,88.54,usd
c0485,2026-05-15,100.62,usd
c0421,2026-05-15,114.31,usd
c0466,2026-05-15,109.8,usd
c0451,2026-05-15,97.74,usd
c0396,2026-05-15,94.12,usd
c0488,2026-05-15,104.63,usd
c0412,2026-05-15,117.17,usd
c0469,2026-05-15,92.39,usd
c0442,2026-05-15,114.91,usd
c0446,2026-05-15,99.75,usd
c0458,2026-05-15,107.49,usd
c0389,2026-05-15,102.67,usd
c0475,2026-05-15,95.0,usd
c0483,2026-05-15,88.67,usd
c0428,2026-05-15,97.23,usd
c0390,2026-05-15,113.62,usd
c0429,2026-05-15,109.7,usd
c0453,2026-05-15,99.86,usd
c0386,2026-05-15,110.16,usd
c0410,2026-05-15,91.83,usd
c0467,2026-05-15,106.64,usd
c0393,2026-05-15,95.12,usd
c0484,2026-05-15,111.24,usd
c0449,2026-05-15,100.37,usd
c0464,2026-05-15,114.73,usd
c0401,2026-05-15,110.96,usd
c0399,2026-05-15,110.86,usd
c0417,2026-05-15,96.71,usd
c0431,2026-05-15,95.88,usd
c0463,2026-05-15,105.97,usd
c0479,2026-05-15,93.43,usd
c0404,2026-05-15,106.68,usd
c0387,2026-05-15,98.2,usd
c0456,2026-05-15,115.96,usd
c0388,2026-05-15,89.73,usd
c0427,2026-05-15,92.23,usd
c0422,2026-05-15,100.2,usd
c0391,2026-05-15,99.57,usd
c0459,2026-05-15,99.56,usd
c0423,2026-05-15,91.05,usd
c0465,2026-05-15,108.58,usd
c0397,2026-05-15,111.3,usd
c0437,2026-05-15,88.39,usd
c0468,2026-05-15,93.63,usd
c0493,2026-05-15,92.76,usd
c0411,2026-05-15,103.84,usd
c0385,2026-05-15,100.83,usd
c0403,2026-05-15,105.68,usd
c0424,2026-05-15,108.54,usd
c0443,2026-05-15,111.68,usd
c0498,2026-05-15,97.95,usd
c0416,2026-05-15,98.55,usd
c0454,2026-05-15,117.29,usd
c0418,2026-05-15,107.17,usd
c0452,2026-05-15,114.02,usd
c0408,2026-05-15,104.23,usd
c0395,2026-05-15,94.16,usd
c0474,2026-05-15,98.69,usd
c0419,2026-05-15,101.53,usd
c0480,2026-06-15,101.41,usd
c0400,2026-06-15,113.71,usd
c0386,2026-06-15,111.92,usd
c0465,2026-06-15,110.32,usd
c0466,2026-06-15,111.56,usd
c0418,2026-06-15,108.89,usd
c0426,2026-06-15,89.95,usd
c0420,2026-06-15,100.5,usd
c0397,2026-06-15,113.08,usd
c0419,2026-06-15,103.15,usd
c0412,2026-06-15,119.05,usd
c0385,2026-06-15,102.45,usd
c0429,2026-06-15,111.45,usd
c0475,2026-06-15,96.52,usd
c0457,2026-06-15,100.82,usd
c0474,2026-06-15,100.27,usd
c0453,2026-06-15,101.46,usd
c0449,2026-06-15,101.97,usd
c0399,2026-06-15,112.63,usd
c0492,2026-06-15,105.33,usd
c0425,2026-06-15,111.64,usd
c0442,2026-06-15,116.75,usd
c0483,2026-06-15,90.08,usd
c0414,2026-06-15,94.76,usd
c0395,2026-06-15,95.66,usd
c0439,2026-06-15,95.39,usd
c0447,2026-06-15,105.05,usd
c0459,2026-06-15,101.15,usd
c0472,2026-06-15,92.16,usd
c0408,2026-06-15,105.9,usd
c0441,2026-06-15,89.56,usd
c0387,2026-06-15,99.77,usd
c0486,2026-06-15,102.59,usd
c0415,2026-06-15,116.76,usd
c0437,2026-06-15,89.8,usd
c0440,2026-06-15,113.11,usd
c0445,2026-06-15,111.0,usd
c0396,2026-06-15,95.63,usd
c0456,2026-06-15,117.81,usd
c0487,2026-06-15,90.62,usd
c0455,2026-06-15,117.67,usd
c0454,2026-06-15,119.17,usd
c0491,2026-06-15,90.89,usd
c0390,2026-06-15,115.44,usd
c0446,2026-06-15,101.34,usd
c0468,2026-06-15,95.13,usd
c0388,2026-06-15,91.17,usd
c0495,2026-06-15,118.25,usd
c0406,2026-06-15,104.48,usd
c0389,2026-06-15,104.31,usd
c0394,2026-06-15,93.89,usd
c0443,2026-06-15,113.46,usd
c0471,2026-06-15,113.91,usd
c0467,2026-06-15,108.35,usd
c0423,2026-06-15,92.5,usd
c0427,2026-06-15,93.71,usd
c0482,2026-06-15,90.7,usd
c0496,2026-06-15,111.32,usd
c0497,2026-06-15,98.09,usd
c0433,2026-06-15,101.96,usd
c0407,2026-06-15,116.63,usd
c0410,2026-06-15,93.3,usd
c0384,2026-06-15,101.88,usd
c0431,2026-06-15,97.42,usd
c0460,2026-06-15,95.71,usd
c0416,2026-06-15,100.13,usd
c0432,2026-06-15,112.4,usd
c0398,2026-06-15,117.4,usd
c0478,2026-06-15,103.93,usd
c0421,2026-06-15,116.14,usd
c0494,2026-06-15,98.25,usd
c0458,2026-06-15,109.21,usd
c0409,2026-06-15,110.15,usd
c0450,2026-06-15,112.7,usd
c0411,2026-06-15,105.5,usd
c0401,2026-06-15,112.74,usd
c0403,2026-06-15,107.37,usd
c0477,2026-06-15,93.53,usd
c0464,2026-06-15,116.56,usd
c0451,2026-06-15,99.3,usd
c0489,2026-06-15,116.57,usd
c0434,2026-06-15,102.44,usd
c0479,2026-06-15,94.93,usd
c0430,2026-06-15,111.77,usd
c0490,2026-06-15,117.01,usd
c0493,2026-06-15,94.25,usd
c0444,2026-06-15,116.87,usd
c0448,2026-06-15,108.85,usd
c0485,2026-06-15,102.23,usd
c0392,2026-06-15,107.5,usd
c0452,2026-06-15,115.84,usd
c0469,2026-06-15,93.86,usd
c0461,2026-06-15,96.2,usd
c0481,2026-06-15,118.61,usd
c0470,2026-06-15,112.02,usd
c0438,2026-06-15,114.79,usd
c0473,2026-06-15,96.72,usd
c0484,2026-06-15,113.02,usd
c0476,2026-06-15,89.95,usd
c0402,2026-06-15,88.29,usd
c0488,2026-06-15,106.31,usd
c0404,2026-06-15,108.38,usd
c0391,2026-06-15,101.17,usd
c0462,2026-06-15,107.54,usd
c0413,2026-06-15,104.0,usd
c0428,2026-06-15,98.79,usd
c0417,2026-06-15,98.26,usd
c0424,2026-06-15,110.28,usd
c0423,2026-07-15,93.6,usd
c0420,2026-07-15,101.69,usd
c0385,2026-07-15,103.66,usd
c0498,2026-07-15,100.69,usd
c0446,2026-07-15,102.54,usd
c0419,2026-07-15,104.37,usd
c0422,2026-07-15,103.0,usd
c0479,2026-07-15,96.05,usd
c0449,2026-07-15,103.18,usd
c0465,2026-07-15,111.62,usd
c0440,2026-07-15,114.44,usd
c0453,2026-07-15,102.66,usd
c0495,2026-07-15,119.65,usd
c0447,2026-07-15,106.29,usd
c0393,2026-07-15,97.79,usd
c0436,2026-07-15,97.14,usd
c0458,2026-07-15,110.5,usd
c0411,2026-07-15,106.75,usd
c0463,2026-07-15,108.94,usd
c0485,2026-07-15,103.44,usd
c0475,2026-07-15,97.66,usd
c0468,2026-07-15,96.25,usd
c0384,2026-07-15,103.09,usd
c0399,2026-07-15,113.96,usd
c0387,2026-07-15,100.95,usd
c0478,2026-07-15,105.15,usd
c0472,2026-07-15,93.25,usd
c0456,2026-07-15,119.21,usd
c0386,2026-07-15,113.24,usd
c0431,2026-07-15,98.57,usd
c0464,2026-07-15,117.94,usd
c0424,2026-07-15,111.58,usd
c0490,2026-07-15,118.39,usd
c0403,2026-07-15,108.64,usd
c0428,2026-07-15,99.95,usd
c0426,2026-07-15,91.01,usd
c0391,2026-07-15,102.36,usd
c0410,2026-07-15,94.41,usd
c0394,2026-07-15,95.0,usd
c0477,2026-07-15,94.64,usd
c0434,2026-07-15,103.65,usd
c0480,2026-07-15,102.61,usd
c0432,2026-07-15,113.73,usd
c0486,2026-07-15,103.81,usd
c0487,2026-07-15,91.69,usd
c0441,2026-07-15,90.62,usd
c0437,2026-07-15,90.86,usd
c0408,2026-07-15,107.15,usd
c0435,2026-07-15,113.87,usd
c0414,2026-07-15,95.88,usd
c0405,2026-07-15,109.01,usd
c0482,2026-07-15,91.77,usd
c0467,2026-07-15,109.63,usd
c0489,2026-07-15,117.95,usd
c0406,2026-07-15,105.72,usd
c0474,2026-07-15,101.45,usd
c0400,2026-07-15,115.05,usd
c0390,2026-07-15,116.8,usd
c0417,2026-07-15,99.42,usd
c0412,2026-07-15,120.46,usd
c0442,2026-07-15,118.13,usd
c0484,2026-07-15,114.36,usd
c0398,2026-07-15,118.79,usd
c0473,2026-07-15,97.87,usd
c0457,2026-07-15,102.02,usd
c0450,2026-07-15,114.03,usd
c0421,2026-07-15,117.51,usd
c0430,2026-07-15,113.09,usd
c0388,2026-07-15,92.25,usd
c0483,2026-07-15,91.15,usd
c0409,2026-07-15,111.45,usd
c0469,2026-07-15,94.97,usd
c0402,2026-07-15,89.33,usd
c0491,2026-07-15,91.96,usd
c0416,2026-07-15,101.31,usd
c0496,2026-07-15,112.64,usd
c0389,2026-07-15,105.54,usd
c0429,2026-07-15,112.77,usd
c0492,2026-07-15,106.58,usd
c0459,2026-07-15,102.35,usd
c0427,2026-07-15,94.81,usd
c0444,2026-07-15,118.25,usd
c0455,2026-07-15,119.06,usd
c0407,2026-07-15,118.01,usd
c0396,2026-07-15,96.76,usd
c0488,2026-07-15,107.56,usd
c0448,2026-07-15,110.13,usd
c0443,2026-07-15,114.8,usd
c0425,2026-07-15,112.96,usd
c0392,2026-07-15,108.77,usd
c0397,2026-07-15,114.42,usd
c0445,2026-07-15,112.31,usd
c0497,2026-07-15,99.25,usd
c0461,2026-07-15,97.34,usd
c0439,2026-07-15,96.52,usd
c0481,2026-07-15,120.01,usd
c0494,2026-07-15,99.41,usd
c0476,2026-07-15,91.02,usd
